title,authers,abstract,type,date_pub,journal,date_added,figuers,full_text,citation,interest,reads
Cardiac complications following mRNA COVID‐19 vaccines: A systematic review of case reports and case series,"['Asra Fazlollahi', 'Mahdi Zahmatyar', 'Maryam Noori[...]', 'Saeid Safiri']","There have been several local and systemic adverse events associated with mRNA COVID-19 vaccines. Pericarditis, myocarditis and myocardial infarction are examples of cardiac complications related to these vaccines. In this article, we conducted a systematic review of case reports and case series to identify the clinical profile, investigations, and management of reported cardiac complications post-mRNA COVID-19 vaccines. We systematically searched PubMed, Scopus, Web of Science, and Google Scholar, as well as the medRxiv preprint server, with terms including: ‘SARS-CoV-2’, ‘COVID-19’, ‘messenger RNA vaccine*’, ‘mRNA-1273 vaccine’, ‘BNT162 vaccine’, ‘myocarditis’, ‘pericarditis’, ‘stroke’ and ‘Myocardial Ischemia’ up to 25 September 2021. Studies were excluded if they were not case reports or case series, or reported cases from non-mRNA vaccines. Case reports and case series were included that investigated the potential cardiac complications associated with mRNA COVID-19 vaccines. The JBI checklist was used to assess quality and data synthesis was conducted using a qualitative methodology called narrative synthesis. Sixty-nine studies, including 43 case reports and 26 case series, were included. Myocarditis/myopericarditis and pericarditis were the most common adverse events among the 243 reported cardiac complications, post mRNA COVID-19 vaccination. Males with a median age of 21 years had the highest frequency of myocarditis. Almost three quarters (74.4%) of cases with myocarditis had received the BNT162b2 vaccine and 87.7% had received the second dose of the vaccine. Chest pain (96.1%) and fever (38.2%) were the most common presentations. CK-MB, troponin, and NT-
… Read more",Article,1, Reviews in Medical Virology,,0,"
Download",0,2.0,101
Evidence-based Teaching – Examples from Learning and Teaching Psychology,"['Stephan Dutke', 'Helen Bakker', 'Ioulia Papageorgi', 'Jacqui Taylor']",,Article,7, Psychology Learning and Teaching,,0,"
Request full-text",2,3.2,63
"Risk and protective factors, stressors, and symptoms of adjustment disorder during the COVID-19 pandemic – First results of the ESTSS COVID-19 pan-European ADJUST study","['Annett Lotzin', 'Linda Krause', 'Elena Acquarini[...]', 'Ingo Schäfer']","BACKGROUND The COVID-19 pandemic exposes individuals to multiple stressors, such as quarantine, physical distancing, job loss, risk of infection, and loss of loved ones. Such a complex array of stressors potentially lead to symptoms of adjustment disorder. OBJECTIVE This cross-sectional exploratory study examined relationships between risk and protective factors, stressors, and symptoms of adjustment disorder during the first year of the COVID-19 pandemic. METHODS Data from the first wave of the European Society of Traumatic Stress Studies (ESTSS) longitudinal ADJUST Study were used. N = 15,563 participants aged 18 years and above were recruited in eleven countries (Austria, Croatia, Georgia, Germany, Greece, Italy, Lithuania, the Netherlands, Poland, Portugal, and Sweden) from June to November 2020. Associations between risk and protective factors (e.g. gender, diagnosis of a mental health disorder), stressors (e.g. fear of infection, restricted face-to-face contact), and symptoms of adjustment disorder (ADNM-8) were examined using multivariate linear regression. RESULTS The prevalence of self-reported probable adjustment disorder was 18.2%. Risk factors associated with higher levels of symptoms of adjustment disorder were female gender, older age, being at risk for severe COVID-19 illness, poorer general health status, current or previous trauma exposure, a current or previous mental health disorder, and longer exposure to COVID-19 news. Protective factors related to lower levels of symptoms of adjustment disorder were higher income, being retired, and having more face-to-face contact with loved ones or friends. Pandemic-related stressors associated with higher levels of symptoms of adjustment disor
… Read more",Article,1, European Journal of Psychotraumatology,,1,"
Download",0,7.5,152
COVID‐19–related personal product shortages are associated with psychological distress in people living with gastrointestinal disorders: A cross‐sectional survey,"['Antonina A Mikocka-Walus', 'Dave Skvarc', 'Miranda A L Van Tilburg[...]', 'Simon Knowles']","Background The mental health response to the coronavirus (COVID-19) pandemic–related product shortages in those living with chronic gastrointestinal (GI) disorders has received little attention. We aimed to explore the association between the pandemic-related product shortages and psychological distress in people with GI disorders. Methods This online cross-sectional survey was nested within an ongoing, international, prospective study of well-being in people with GI disorders. The study was advertised in multiple countries in May-September 2020 via patient organizations and social media. The primary outcome measure was distress, evaluated by the Depression Anxiety Stress Scale. We utilized linear regressions, adjusting for covariates and testing individual moderation effects. Key Results Overall, 831 people completed the survey from 27 countries, of whom 82% were female (mean age = 49 years). The most common disorders included inflammatory bowel disease (n = 322), celiac disease (n = 273), and irritable bowel syndrome (n = 260). Significant problems accessing food were reported by 19.8%, non-medical therapies by 16%, toilet paper by 10.8%, and essential medication by 8.9% of the sample (>5% pain medication). There was a positive association between toilet paper and pain medication shortages and distress, and a negative association between food shortages and distress. Significant moderation effects were identified for COVID-19 prevalence and toilet paper and food shortages, and between COVID-19 fear and pain medication shortages. Conclusions and Inferences The study documented a significant relationship between product shortages and psychological distress, which were associated with COVID
… Read more",Article,1, Neurogastroenterology and Motility,,0,"
Request full-text",1,0.9,12
Facebook Intrusion as a Mediator Between Positive Capital and General Distress: A Cross-Cultural Study,"['Aneta Przepiorka', 'Agata Błachnio', 'Mark J M Sullman[...]', 'Sílvia Font-Mayolas']","Background: Social networking sites (SNSs) play an important role in many aspects of life nowadays, and it seems to be crucial to explore their impact on human well-being and functioning. The main aim of the study was to examine the mediating role of Facebook intrusion between positive capital and general distress. Positive capital was considered as comprising self-esteem, ego-resiliency, and self-control, while general distress was seen as having three dimensions: depression, anxiety, and stress. Methods: The sample consisted of N = 4,495 participants ( M = 22.96 years, SD = 5.46) from 14 countries: Australia, Cyprus, Greece, Hong Kong, Lithuania, New Zealand, Peru, Poland, Russia, Spain, Turkey, Ukraine, United Kingdom, and United States. We used the following methods: the Facebook Intrusion Questionnaire (FIQ), the Self-Esteem Scale (SES), the Brief Self-Control Scale (SCS), The Ego Resiliency Revised Scale and the Depression, Anxiety, and Stress Scale-21 (DASS-21). Results: We found that Facebook intrusion was a mediator between self-esteem and general distress and between self-control and general distress. Limitations: The present study was based on a cross-sectional study, and the measures used were self-report measures. The majority of the participants were recruited using convenience sampling. Conclusions: The present findings contribute to a better understanding on how the social media have impact on individual mental health. Implications for future studies are discussed.",Article,1, Frontiers in Psychiatry,,1,"
Download",1,5.9,111
Pro: Rethinking the Un-Viability of the Constitutional Arrangement,['Nicos Trimikliniotis'],,Chapter,,,,0,"
Request full-text",0,,0
Coronavirus disease 2019 (Covid-19) vaccination recommendations in special populations and patients with existing comorbidities,"['Zainab Mohseni Afshar', 'Arefeh Babazadeh', 'Alireza Janbakhsh[...]', 'Soheil Ebrahimpour']","Vaccination against severe acute respiratory syndrome coronavirus 2 (SARS‐CoV‐2) is a crucial step in ending the current worldwide pandemic. However, several particularly vulnerable groups in the population were not included in sufficient numbers in coronavirus disease 2019 (Covid‐19) vaccine trials. Therefore, as science advances, the advice for vaccinating these special populations against Covid‐19 will continue to evolve. This focused review provides the latest recommendations and considerations for these special populations (i.e., patients with rheumatologic and autoimmune disorders, cancer, transplant recipients, chronic liver diseases, end‐stage renal disease, neurologic disorders, psychiatric disorders, diabetes mellitus, obesity, cardiovascular diseases, chronic obstructive pulmonary disease, human immunodeficiency virus, current smokers, pregnant and breastfeeding women, the elderly, children, and patients with allergic reactions) using the currently available research evidence.",Article,1, Reviews in Medical Virology,,0,"
Download",1,3.5,213
"Burden of anemia and its underlying causes in 204 countries and territories, 1990–2019: results from the Global Burden of Disease Study 2019","['Saeid Safiri', 'Ali-Asghar Kolahi', 'Maryam Noori[...]', 'Jessica A Grieger']","Background Anemia is a common disease which affects around 40% of children and 30% of reproductive age women and can have major health consequences. The present study reports the global, regional and national burden of anemia and its underlying causes between 1990 and 2019, by age, sex and socio-demographic index (SDI). Methods Publicly available data on the point prevalence and years lived with disability (YLDs) were retrieved from the global burden of disease (GBD) 2019 study for 204 countries and territories between 1990 and 2019. The point prevalence, YLD counts and rates per 100,000 population were presented, along with their corresponding 95% uncertainty intervals. Results In 2019, the global age-standardized point prevalence and YLD rates for anemia were 23,176.2 (22,943.5–23,418.6) and 672.4 (447.2–981.5) per 100,000 population, respectively. Moreover, the global age-standardized point prevalence and YLD rate decreased by 13.4% (12.1–14.5%) and 18.8% (16.9–20.8%), respectively, over the period 1990–2019. The highest national point prevalences of anemia were found in Zambia [49327.1 (95% UI: 46,838.5–51,700.1)], Mali [46890.1 (95% UI: 44,301.1–49,389.8)], and Burkina Faso [46117.2 (95% UI: 43,640.7–48,319.2)]. In 2019, the global point prevalence of anemia was highest in the 15–19 and 95+ age groups in females and males, respectively. Also, the burden of anemia was lower in regions with higher socio-economic development. Globally, most of the prevalent cases were attributable to dietary iron deficiency, as well as hemoglobinopathies and hemolytic anemias. Conclusions Anemia remains a major health problem, especially among females in less developed countries. T
… Read more",Article,1, Journal of Hematology & Oncology,,1,"
Download",0,5.7,91
How People Become Attractive to Prospective Mates: Strategies of Self- Promotion in the Greek Cultural Context,"['Menelaos Apostolou', 'Yan Wang', 'Athina Gavriilidou']","An important aspect of human mating is to appeal to prospective mates. Accordingly, the current research attempted to identify the strategies that people use in order to become more attractive as prospective intimate partners. More specifically, using open-ended questionnaires in a sample of 326 Greek-speaking participants, we identified 87 acts that people performed in order to become more attractive as mates. By using quantitative research methods in a sample of 2,197 Greek-speaking participants, we classified these acts into 16 different strategies. We found that, enhancing one's looks and becoming more pleasant, were among the most preferred strategies. Women were more likely than men to adopt strategies that involved looks, while men were more likely than women to adopt strategies that involved resource acquisition capacity. Moreover, age effects were found for most strategies. The identified strategies were classified into two broader domains, one aiming to develop and demonstrate fitness-increasing qualities, and the other to deceive about fitness-impairing traits.",Article,1, Evolutionary Psychology,Oct 4,0,"
Download",0,2.7,46
"Η λαιμητόμος στο Αργοστόλι (1887). Μια θανατική καταδίκη για έγκλημα ""χάριν φιλοτιμίας"" και η αθηναϊκή δημοσιογραφία της εποχής.",['Elias Toumasatos'],"In the island of Cephalonia, Greece, back in 1887, a young man is facing death penalty after murdering and burning his epileptic wife. He is executed by guillotine in public. Local and national press are covering the event, with interesting details about the reactions of the crowd.",Article,,,,0,"
Download",0,1.2,993
Patterns of Psychological Responses among the Public during the Early Phase of COVID-19: A Cross-Regional Analysis,"['Yuen Yu Chong', 'Wai Tong Chien', 'Ho Yu Cheng[...]', 'Angelos P. Kassianos']","This study aimed to compare the mediation of psychological flexibility, prosociality and coping in the impacts of illness perceptions toward COVID-19 on mental health among seven regions. Convenience sampled online survey was conducted between April and June 2020 from 9130 citizens in 21 countries. Illness perceptions toward COVID-19, psychological flexibility, prosociality, coping and mental health, socio-demographics, lockdown-related variables and COVID-19 status were assessed. Results showed that psychological flexibility was the only significant mediator in the relationship between illness perceptions toward COVID-19 and mental health across all regions (all ps = 0.001–0.021). Seeking social support was the significant mediator across subgroups (all ps range = <0.001–0.005) except from the Hong Kong sample (p = 0.06) and the North and South American sample (p = 0.53). No mediation was found for problem-solving (except from the Northern European sample, p = 0.009). Prosociality was the significant mediator in the Hong Kong sample (p =0.016) and the Eastern European sample (p = 0.008). These findings indicate that fostering psychological flexibility may help to mitigate the adverse mental impacts of COVID-19 across regions. Roles of seeking social support, problem-solving and prosociality vary across regions.",Article,1, International Journal of Environmental Research and Public Health,,1,"
Download",5,10.7,228
Typologies of Adolescent Musicians and Experiences of Performance Anxiety Among Instrumental Learners,['Ioulia Papageorgi'],"Literature suggests that music performance anxiety (MPA) is prevalent in adolescence, a developmental period with increased likelihood of experiencing anxiety under evaluative conditions. Evidence also indicate that individuals may respond to evaluative situations in distinct ways. Factors contributing to the individuality of responses in evaluative situations (such as test taking and musical performance) are not yet fully understood. This study investigated student typologies in adolescent instrumental learners. Participants included 410 learners who completed the Young Musicians’ Performance Questionnaire. K-Means cluster analysis revealed three typologies: Cluster 1 – moderately anxious students evidencing lower levels of motivation and feeling ineffective but guarding their self-esteem; Cluster 2 – highly anxious students evidencing negative self-perceptions and being susceptible to experiencing maladaptive MPA; Cluster 3 – low anxious students evidencing high levels of motivation and confidence and inclined toward experiencing adaptive MPA. The 3-cluster solution effectiveness was validated with discriminant analysis. Significant associations between examination achievement and cluster membership revealed variations between clusters. Thematic analysis of qualitative data facilitated further understanding of their characteristics. This study adds to the body of MPA literature by exploring the different ways with which adolescent musicians interpret and respond to anxiety inducing situations. Findings have implications for clinical and educational practice.",Article,1, Frontiers in Psychology,May 8,1,"
Download",0,4.5,71
Attitudes Toward Four Levels of Self-Driving Technology Among Elderly Drivers,"['Timo Lajunen', 'Mark J M Sullman']","Automatization and autonomous vehicles can drastically improve elderly drivers' safety and mobility, with lower costs to the driver and the environment. While autonomous vehicle technology is developing rapidly, much less attention and resources have been devoted to understanding the acceptance, attitudes, and preferences of vehicle automatization among driver groups, such as the elderly. In this study, 236 elderly drivers (≥65 years) evaluated four vehicles representing SAE levels 2–5 in terms of safety, trustworthiness, enjoyment, reliability, comfort, ease of use, and attractiveness, as well as reporting preferences for vehicles employing each of the four levels of automation. The results of a repeated-measures ANOVA showed that the elderly drivers rated the SAE level 2 vehicle highest and the fully automated vehicle (SAE 5) lowest across all attributes. The preference for the vehicle declined as a function of increasing automatization. The seven attributes formed an internally coherent “attitude to automatization” scale, a strong correlate of vehicle preference. Age or annual mileage were not related to attitudes or preferences for automated vehicles. The current study shows that elderly drivers' attitudes toward automatization should be studied further, and these results should be taken into account when developing automated vehicles. The full potential of automatization may not be realized if elderly drivers are ignored.",Article,1, Frontiers in Psychology,,1,"
Download",1,1.8,29
Impact of COVID-19 pandemic on mental health: An international study,"['Andrew T Gloster', 'Demetris Lamnisos', 'Jelena Lubenko[...]', 'Maria Karekla']","Background The COVID-19 pandemic triggered vast governmental lockdowns. The impact of these lockdowns on mental health is inadequately understood. On the one hand such drastic changes in daily routines could be detrimental to mental health. On the other hand, it might not be experienced negatively, especially because the entire population was affected. Methods The aim of this study was to determine mental health outcomes during pandemic induced lockdowns and to examine known predictors of mental health outcomes. We therefore surveyed n = 9,565 people from 78 countries and 18 languages. Outcomes assessed were stress, depression, affect, and wellbeing. Predictors included country, sociodemographic factors, lockdown characteristics, social factors, and psychological factors. Results Results indicated that on average about 10% of the sample was languishing from low levels of mental health and about 50% had only moderate mental health. Importantly, three consistent predictors of mental health emerged: social support, education level, and psychologically flexible (vs. rigid) responding. Poorer outcomes were most strongly predicted by a worsening of finances and not having access to basic supplies. Conclusions These results suggest that on whole, respondents were moderately mentally healthy at the time of a population-wide lockdown. The highest level of mental health difficulties were found in approximately 10% of the population. Findings suggest that public health initiatives should target people without social support and those whose finances worsen as a result of the lockdown. Interventions that promote psychological flexibility may mitigate the impact of the pandemic.",Article,0, PLoS ONE,Jan 4,1,"
Download",93,73.4,833
"‘Educating for peace’: conflict, division and social work education in Cyprus","['Vasilios Ioakimidis', 'Gregory Neocleous', 'Agamemnonas Zachariades[...]', 'Buse Erzeybek']","Social work practice and training in the context of political and ethnic conflict has seen renewed interest among scholars. Recent research has tried to shift focus away from simplistic interpretations of social work as an unshakably ‘benevolent’ profession. A recent emphasis on social work’s colonial legacies and the structural causes of political violence provide us with important new directions on how to rethink and reshape social work education and practice in these contexts. Cyprus presents a very interesting, yet under-explored, case study as it remains an island de facto divided, along ethnic lines. The division has resulted in the physical and political separation of the two most populous ethnic communities (Greek Cypriots and Turkish Cypriots). United Nations (UN)-sponsored peace talks have gained momentum in recent years. This paper offers the first systematic exploration of the views of social work students across both sides of the divide. Through a mixed-method approach, students were able to express their thoughts and beliefs on ‘the other’ and on social work in the post-conflict realities. The study confirms the contradictory nature of social work education in Cyprus challenges the futility of nationalism and argues for the importance of bi-communal social work partnerships.",Article,1, European Journal of Social Work,,0,"
Download",0,1.4,13
Nicosia’s Queer Art Subculture: Outside and Inside Formal Institutions,"['Marilena Zackheos', 'Nicos Philippou']","Zackheos and Philippou make the case for an emerging queer art subculture in Nicosia, Cyprus, by tracing the ways in which it takes up space. They discuss sexual but also spatial orientation in five artistic and curatorial initiatives shown in Nicosia: Robert Mapplethorpe’s X Portfolio (2009), Re Aphrodite’s At Maroudia’s (2012), Despina Michaelidou’s participation in Urban Drag and Small Homelands (2014) and Paola Revenioti’s Correction (2014 and 2015). Focusing on how informal and formal venues have been appropriated by Nicosia’s queer art scene, they argue that the subculture makes strategically variable use of space to gain much-desired visibility, maintain intimacy within the subculture, and/or transgress heteronormativity’s spatial, sexual, and national boundaries.",Chapter,,,,0,"
Download",1,0.6,29
Su392 AN INTERNATIONAL STUDY ON WELL-BEING OF PATIENTS WITH GASTROINTESTINAL DISORDERS DURING THE COVID19 PANDEMIC,"['Miranda A L Van Tilburg', 'Antonina A Mikocka-Walus', 'Andreas Stengel[...]', 'Simon Knowles']",,Article,1, Gastroenterology,,0,"
Request full-text",0,0.4,14
Re-racialisation of migrants and the ‘refugee crisis’ during COVID-19,['Nicos Trimikliniotis'],,Chapter,,,Feb 8,0,"
Request full-text",0,0.1,4
Περί σάτιρας και άλλων ζιζανίων,['Elias Toumasatos'],"Το μικρό αυτό βιβλίο περιλαμβάνει κείμενα σχετικά με τη σάτιρα, και δη τη σάτιρα στα Επτάνησα, τα οποία είτε έχουν γραφτεί κατά καιρούς, στο πλαίσιο εκδηλώσεων είτε έχουν δημοσιευθεί ως πρόλογοι βιβλίων ή ως άρθρα ή μέρη άρθρων σε επιστημονικά και άλλα έντυπα. Ασφαλώς και δεν αποτελεί συνολική προσέγγιση του φαινομένου, ούτε αναφέρεται σε όλους τους σπουδαίους δημιουργούς της σάτιρας στην Ελλάδα ή/και στα Επτάνησα. Στόχος του ήταν να συγκεντρώσει τις μικρές μελέτες του γράφοντος περί σάτιρας, ώστε να είναι ευκολότερα προσβάσιμες από τον ενδιαφερόμενο αναγνώστη. Περιλαμβάνονται: Μια γενική θεώρηση του φαινομένου της σάτιρας | Η σάτιρα στον Αριστοφάνη και τον Μένανδρο | Ο σατιρικός τύπος στην Κεφαλονιά | Ο μοναχικός Ανδρέας Λασκαράτος | Ο Τζανέτος και η Μαντίνα στην αθηναϊκή επιθεώρηση | Ο Βαγγέλης Φλωράτος | Τα σατιρικά εφήμερα",Book,,,,0,"
Download",0,1.9,576
Comprehensive assessment of Acceptance and Commitment Therapy processes (CompACT): Measure refinement and study of measurement invariance across Portuguese and UK samples,"['Inês A. Trindade', 'Nuno Bravo Ferreira', 'Ana Laura Mendes[...]', 'Nima Golijani-Moghaddam']","The need for a transnational validation is imperative at the stage of development of the CompACT, a self-report measure of psychological flexibility. This study aimed to translate, validate and test the factor structure of the Portuguese version of the CompACT and to conduct a measurement invariance analysis comparing the scale’s performance in Portuguese and UK samples. Results from an Exploratory Factor Analysis demonstrated that the Portuguese version of the CompACT statistically performed better without 5 items from the Openness to Experience subscale. The 18-item Portuguese-adapted CompACT presented significant correlations in the expected directions and with the expected magnitudes with AAQ-II, CFQ-7, MAAS, CAQ-8, and DASS-21. Partial metric invariance was demonstrated between the Portuguese-adapted 18-item CompACT and the original CompACT in a UK sample. The non-correspondence between responses to these versions may be due to differences between the Portuguese and British cultures. This study contributes with the adaptation of the original CompACT to the Portuguese language and with the refinement of this instrument to an 18-item measure of psychological flexibility, that appears to be adequate for use in Portuguese samples. The lack of complete metric invariance of the CompACT found across the Portuguese and UK samples highlights the importance of psychometrically analyzing psychological instruments before use in cultural contexts distinct from the one targeted in the measure’s original validation study.",Article,1, Journal of Contextual Behavioral Science,May 1,0,"
Request full-text",5,4.1,47
"Labour Migration, Diasporic Intimacy and Belonging in Maren Wickwire’s Documentary Together Apart",['Marilena Zackheos'],,Article,,,,0,"
Download",0,0.2,17
Editorial: Effects of Driver Support Systems on Cognitive and Affective Processes Underlying Driving Behaviors,"['Mariaelena Tagliabue', 'Amanda Stephens', 'Tova Rosenbloom[...]', 'Massimiliano Gastaldi']",,Article,1, Frontiers in Psychology,Oct 1,0,"
Download",0,1.2,17
What makes It Difficult to keep an Intimate Relationship: Evidence From Greece and China,"['Menelaos Apostolou', 'Yan Wang']","Keeping an intimate relationship is challenging, and there are many factors causing strain. In the current research, we employed a sample of 1,403 participants from China and Greece who were in an intimate relationship, and we classified 78 difficulties in keeping an intimate relationship in 13 factors. Among the most common ones were clinginess, long work hours, and lack of personal time and space. Clinginess was reported as a more common source of relationship strain by women, while bad sex was reported as a more common source of relationship strain by men. Fading away enthusiasm, bad sex, infidelity and children were reported as more important by older participants, while lack of personal time and space, and character issues were reported as more important by younger participants. The factor structure was similar in the Greek and in the Chinese cultural contexts, but there were also differences. In addition, there were significant interactions between the sample and the sex. For instance, for the non-monogamous factor, men gave higher scores than women in both samples, but the difference was much more pronounced in the Greek sample.",Article,1, Evolutionary Psychology,,1,"
Download",1,2.1,46
Burden of Transport-Related Injuries in the Eastern Mediterranean Region: A Systematic Analysis for the Global Burden of Disease Study 2017,"['GBD EMR Transport Injuries Collaborators', 'Saeid Safiri', 'Mark J M Sullman[...]', 'Mohsen Naghavi']","Background: Transport-related injuries (TIs) are a substantial public health concern for all regions of the world. The present study quantified the burden of TIs and deaths in the Eastern Mediterranean region (EMR) in 2017 by sex and age. Methods: TIs and deaths were estimated by age, sex, country, and year using Cause of Death Ensemble modelling (CODEm) and DisMod-MR 2.1. Disability-adjusted life years (DALYs), which quantify the total burden of years lost due to premature death or disability, were also estimated per 100000 population. All estimates were reported along with their corresponding 95% uncertainty intervals (UIs). Results: In 2017, there were 5.5 million (UI 4.9-6.2) transport-related incident cases in the EMR - a substantial increase from 1990 (2.8 million; UI 2.5-3.1). The age-standardized incidence rate for the EMR in 2017 was 787 (UI 705.5-876.2) per 100000, which has not changed significantly since 1990 (-0.9%; UI -4.7 to 3). These rates differed remarkably between countries, such that Oman (1303.9; UI 1167.3-1441.5) and Palestine (486.5; UI 434.5-545.9) had the highest and lowest age-standardized incidence rates per 100000, respectively. In 2017, there were 185.3 thousand (UI 170.8-200.6) transport-related fatalities in the EMR - a substantial increase since 1990 (140.4 thousand; UI 118.7-156.9). The age-standardized death rate for the EMR in 2017 was 29.5 (UI 27.1-31.9) per 100000, which was 30.5% lower than that found in 1990 (42.5; UI 36.8-47.3). In 2017, Somalia (54; UI 30-77.4) and Lebanon (7.1; UI 4.8-8.6) had the highest and lowest age-standardized death rates per 100,000, respectively. The age-standardised DALY rate for the EMR in 2017 was 1,528.8 (UI 1412.5-1651.3) per 100000, which was 34.4% lower
… Read more",Article,1, Archives of Iranian Medicine,Sep 9,1,"
Download",0,8.9,144
"Involuntary singlehood and its causes: The effects of flirting capacity, mating effort, choosiness and capacity to perceive signals of interest",['Menelaos Apostolou'],"A considerable proportion of the population is involuntarily single; that is, they want to be in an intimate relationship but they face difficulties in doing so. The current paper attempted to assess some possible predictors of this phenomenon. More specifically, in a sample of 1228 Greek-speaking women and men, we found that participants who scored low in flirting capacity, capacity to perceive signals of interest and mating effort, were more likely to be involuntarily single than in an intimate relationship, and experienced longer spells of single-hood. Mating effort had also a significant effect on voluntary singlehood, with low scorers being more likely to be in this category than high scorers. Choosiness had also a significant effect, but only on voluntary singlehood, with high scorers being more likely to prefer to be single than low scorers.",Article,1, Personality and Individual Differences,Feb 19,0,"
Request full-text",75,8.8,1
"Psychometric properties of the Driving Cognitions Questionnaire, Driving Situations Questionnaire, and Driving Behavior Survey","['Joanne E. Taylor', 'Amanda Stephens', 'Mark J M Sullman']","Driving anxiety is a common experience that can have a significant impact on everyday functioning, especially avoidance of driving and travelling in a car. The heterogeneity of driving anxiety means that treatment often needs to address multiple areas of anxiety, cognition, and behaviour, and psychometric measures are an important part of individualised treatment and outcome measurement. There are several measures of driving anxiety, but their psychometric properties in non-clinical samples have not been adequately researched. The present study investigated the psychometric properties of three measures of driving anxiety, the Driving Cognitions Questionnaire (DCQ), Driving Situations Questionnaire (DSQ), and Driving Behavior Survey (DBS). In total, 420 participants from the New Zealand electoral roll completed a survey containing the three measures of driving anxiety, a measure of aberrant driving behaviour (the Driver Behaviour Questionnaire) and demographic and descriptive variables. The three driving anxiety scales demonstrated strong concurrent validity and the DSQ had strong discriminant validity. However, the discriminant validity findings for the DCQ and DBS were mixed. Further research is needed to evidence the psychometric properties of these measures of driving anxiety, so they can be of maximum benefit in designing tailored psychological treatment approaches.",Article,1, Transportation Research Part F Traffic Psychology and Behaviour,,0,"
Request full-text",4,3.4,63
"Student perceptions of the classroom environment, student characteristics, and motivation for music lessons at secondary school","['Ioulia Papageorgi', 'Natassa Economidou Stavrou']","The literature suggests that there is often no alignment between student preferences and what and how it is taught in the music classroom. A total of 749 Cypriot secondary school students, aged 12 to 14 years, responded to a survey addressing enjoyment of music, motivation for school music lessons, and perceptions of the music classroom environment. The survey included a questionnaire with six subscales: Involvement, Affiliation, Teacher Support, Task Orientation, Order and Organization, and Rule Clarity. High ratings for Affiliation, Teacher Support, and Rule Clarity suggest that, overall, students’ perceptions of the classroom environment were positive. They were not uniform, but varied on the basis of student characteristics. Girls rated Rule Clarity higher than boys. Younger students tended to rate Task Orientation, Order and Organization, and Rule Clarity higher than older students. Higher-achieving students tended to rate Affiliation and Teacher Support higher. Older boys rated Involvement lower than younger boys, whereas older girls rated Involvement higher than younger girls. It can be inferred that boys experienced a gradual increase in perceived Affiliation as their achievement improved, although the pattern was less consistent for girls. Girls tended to report higher motivation for school music lessons than boys. Motivation was enhanced by classroom environments in which students experienced higher levels of enjoyment of music, engagement, and support from teachers. The findings show that the music classroom environment should be characterized by student engagement, clarity of rules, good organization, clear goals, teacher support, and affiliation between classmates.",Article,1, Musicae Scientiae,,0,"
Request full-text",0,0.3,9
Development of Social Work Practice and Education in Cyprus,"['Christos Panayiotopoulos', 'Agamemnonas Zachariades']","The area of social work in Cyprus is relatively new and under-researched. Although historically there is some evidence of how it has contributed to Cypriot society, the profession of social work has been criticised and debated by the public. The aim of this chapter is to explore and examine the development of Cypriot social work practice and education. In particular, the chapter attempts to present the historical evolution of social work in relation to the socioeconomic, cultural and political context. Moreover, it explores the Cypriot welfare state and the main work areas of social work. Finally, the chapter will critically evaluate the current model of social work education and present a critical analysis of its recent developments.",Chapter,,,Aug 22,0,"
Request full-text",0,0.1,3
Horrorscopes,['Marilena Zackheos'],,Article,0, Prefix,May 28,0,"
Request full-text",0,0.2,5
"Global, regional and national burden of migraine in 204 countries and territories, 1990-2019","['Saeid Safiri', 'Hojjat Pourfathi', 'Arielle Eagan[...]', 'Ali-Asghar Kolahi']","Data from the Global Burden of Disease Study 2019 were used to report the burden of migraine in 204 countries and territories during the period 1990 to 2019, through a systematic analysis of point prevalence, annual incidence, and years lived with disability (YLD). In 2019, the global age-standardised point prevalence and annual incidence rate of migraine were 14,107.3 (95% Uncertainty Interval [UI] 12,270.3-16,239) and 1142.5 (95% UI 995.9-1289.4) per 100,000, an increase of 1.7% (95% UI 0.7%-2.8%) and 2.1% (95% UI 1.1%-2.8%) since 1990, respectively. Moreover, the global age-standardised YLD rate in 2019 was 525.5 (95% UI 78.8-1194), an increase of 1.5% (95% UI -4.4% to 3.3%) since 1990. The global point prevalence of migraine in 2019 was higher in females and increased by age up to the 40 to 44 age group, then decreased with increased age. Belgium (22,400.6 [95% UI: 19,305.2-26,215.8]), Italy (20,337.7 [95% UI: 17,724.7-23,405.8]), and Germany (19,436.4 [95% UI: 16,806.2-22,810.3]) had the 3 highest age-standardised point prevalence rates for migraine in 2019. In conclusion, there were large intercountry differences in the burden of migraine, and this burden increased significantly across the measurement period. These findings suggest that migraine care needs to be included within the health system to increase population awareness regarding the probable risk factors and treatment strategies especially among young adults and middle-aged women, as well as to increase the data on migraines.",Article,1, Pain,Apr 3,0,"
Request full-text",3,2.8,59
