title,authers,abstract,type,date_pub,journal,date_added,figuers,full_text,citation,interest,reads
Perpetuating ableist constructions of the “real world” through complaints about new communication technologies,"['Elizabeth S. Parks', 'Jessica Sarah Robles']","Complaints about the use of new communication technologies are frequent in public discourse and work within a broader assemblage of discourses that promote selective ideologies. What is it that people are doing when they produce these complaints, and how might acts of complaining promote equity in our daily lives? We analyse complaints taken from 16 hours of video recorded dialogues and argue that the complaint discourse about the relationship of new communication technologies to people’s expected embodied functioning and idealized social participation reconstitutes and perpetuates broader ableist discourses about preferred engagement in the “real world.” By identifying intertextuality between two different topical discourses, we expand understanding about the reification of cross-cutting ableist discourses and promote more inclusive language use.",Article,2021, Language and Dialogue,Apr 17,0,"
Request full-text",1,0,11
‘Malaysia belongs to the Malays’ ( Malaysia ni Melayu Punya! ): Categorising ‘us’ and ‘them’ in Malaysia’s mainstream Malay-language newspapers,['Siti Nurnadilla Mohamad Jamil'],"Malaysia’s 13th general election (henceforth, GE13) in 2013 was the final election where the longest-serving elected government in the world, Barisan Nasional (BN), regained power, before it was ousted after over six decades of authoritarian rule in 2018. In a country that practises parliamentary democracy but simultaneously observed close cooperation between the then ruling coalition and the mainstream press, this paper shows the micro-politics of the driving force of the coalition, United Malays National Organisation (UMNO) – specifically, how anxiety regarding the maintenance of their privileged and empowered Malay position dominated the national narrative during the GE13 campaign. Focusing on editorial journalistic genres in four paid-for Malay-language newspapers, I illustrate the typical politics of fear that characterises much of Malaysian right-wing rhetoric – the ways in which racial and religion issues are provoked. The in-depth representational analysis, via the Discourse-historical Approach’s (DHA) nomination and predication strategies, also suggests the normalisation of nationalistic and racist rhetoric, which primarily works with ‘fear’: fear of change, of loss of privilege, of the future, of other races; in principle, almost anything can be constructed as a threat to ‘Us’, an imagined homogenous people inside a well-protected territory through the discursive construction of such in-groups and out-groups.",Article,2020, Critical Discourse Studies,Apr 17,0,"
Request full-text",1,0,32
"The space of media usage in Finland, 2007 and 2018: The impact of online activities on its structure and its association with sociopolitical divisions","['Semi Purhonen', 'Adrián Leguina', 'Riie Heikkilä']","In Nordic countries and beyond, there exists a lack of longitudinal, population-level research focused on sociopolitical polarisation and the proliferation of new online activities in the context of changing media usage. In this article, we examine media usage in Finland in 2007 and 2018. We use two nationally representative surveys (N = 1,388 in 2007 and N = 1,425 in 2018) to make comparisons over time and include a wide set of media usage indicators. Applying multiple correspondence analysis, we assess the impact of the proliferation of online activities on the structure of the space of media usage and examine whether the association between media usage and sociopolitical divisions has become more sharply pronounced. The results suggest stability of the structure of media use rather than dramatic change. We discuss these results by reflecting on the relatively strong persistence of “traditional” models of stratification in digital cultural consumption and media practices.",Article,2021, Nordicom Review,Apr 16,1,"
Download",1,3,56
"""Where has our country gone?"" Reading The Last Word After Brexit. SYNERGY volume 13, no. 1/2017",['Clelia Clini'],,Article,2017,,Apr 7,0,"
Request full-text",0,,2
(Post)colonial friendships and Empire 2.0: A Brexit reading of Victoria & Abdul,['Clelia Clini'],,Chapter,2021,,,0,"
Request full-text",0,0,4
Cosmopolitanism in Hard Times,"['Sylvie Mesure', 'Delphine Pagès-El Karoui', 'Camille Schmoll[...]', 'Vincenzo Cicchelli']","This reference book provides the reader with an exhaustive array of epistemological, theoretical, and empirical explorations related to the field of cosmopolitanism studies. It considers the cosmopolitan perspective rather as a relevant approach to the understanding of some major issues related to globalization than as a subfield of global studies. In this unique contribution to conceptualizing, establishing, experiencing, and challenging cosmopolitanism, each chapter seizes the paradoxical dialectic of opening up and closing up, of enlightenment and counter-enlightenment, of hope and despair at work in the global world, while the volume as a whole insists on the moral, intellectual, structural, and historical resources that still make cosmopolitanism a real possibility — and not just wishful thinking — even in these hard times. Contributors include: John Agnew, Daniele Archibugi, Paul Bagguley, Esperança Bielsa, Estevão Bosco, Stéphane Chauvier, Daniel Chernilo, Vincenzo Cicchelli, VittorioCotesta, Stéphane Dufoix, David Held, Robert Holton, Yasmin Hussain, David Inglis, Lauren Langman, Pietro Maffettone, Sylvie Mesure, Magdalena Nowicka, Sylvie Octobre, Delphine Pagès-El Karaoui, Massimo Pendenza, Alain Policar, Frédéric Ramel, Laurence Roulleau-Berger, Hiro Saito, Camille Schmoll, Bryan S. Turner, Clive Walker, and Daniel J. Whelan.",Book,2020,,Mar 26,0,"
Download",0,5,106
"Facilitativeness, Conflict, Demand for Approval, Self-Esteem, and Satisfaction With Romantic Relationships",['Duncan Cramer'],"This study is an examination of the extent to which satisfaction with a main current romantic relationship is associated with negative conflict, demand for approval, self-esteem, and the 3 facilitative conditions of unconditional regard, empathy, and congruence. One or more of these conditions have been proposed as important determinants of relationship satisfaction by various relationship-enhancement approaches such as behavioral marital therapy and cognitive-behavioral marital therapy. College students (86 women and 58 men) completed S. S. Hendrick's (1988) Relationship Satisfaction Scale, a measure of negative conflict formulated by the author, R. G. Jones's (1969) Demand for Approval Scale (modified for a particular relationship), M. Rosenberg's (1965) Self-Esteem Scale, and a shortened modified version of G. T. Barrett-Lennard's (1964) Relationship Inventory. Relationship satisfaction was most strongly related to the level of regard and empathy, which is consistent with approaches to relationships that emphasize empathy training.",Article,2003, The Journal of Psychology Interdisciplinary and Applied,Mar 24,0,"
Download",56,30,358
The Continued Domination of Western Journalists in Global African News Telling: The Imperatives and Implications,['Chikaire Ezeru'],"Who reports Africa in the British press? This longitudinal study is aimed at addressing the issue. It applied content analysis methodology, the use of four British national newspapers and a sample duration that spanned between 1992 and 2017. It uncovered that Western journalists consistently dominated the reportage of Africa without any exception throughout the sample period. Apart from Western journalists, other journalists or sources involved in the media coverage—African local journalists, Afro-Western journalists, joint journalists, and news agencies’ African reports were insignificantly used. Also, this study further revealed that the use of news agencies’ African reports had a continuous decline from 1997 to 2017. Therefore, the domination of the British press coverage of Africa over the years by Western journalists results in the portrayal of Africa from an imbalanced single prism of Westernised perspective, thereby resulting in the poor coverage of Africa and the spread of further ignorance of the continent to the global audience, which hampers both tourism and Western business investments to Africa. This study concludes that who reports Africa in the UK press is embedded in neo-colonialism, white hegemony, and inequality.",Article,2021,,Mar 16,0,"
Request full-text",1,0,10
"Donald Trump, Boris Johnson and warnings from Hannah Arendt: British Academy 10 minute talk https://www.youtube.com/watch?v=FmLlvr9gC0E",['Michael Billig'],,Presentation,2021,,Mar 12,0,"
Request file",0,2,35
TwentyTwenty Evaluation: Final Report.,"['Clare Lushey', 'Jo Aldridge', 'Ann Browning', 'Georgia Hyde-Dryden']",,Research,2016,,Mar 9,0,"
Request file",0,0,6
YOT Talk: Examining the communicative influences on children's engagement with youth justice assessment processes,"['Stephen Case', 'Nuria Lorenzo-Dus', 'Ralph Morton']","This article presents an evidence-based analysis of the communicative influences on children’s engagement in the Youth Justice System of England and Wales. The multidisciplinary criminologist–linguist ‘YOT Talk’ project utilized Svalberg’s (2009) dimensions of engagement (cognitive, affective, social; augmented by behavioural) to explore the enablers of, and barriers to, children’s engagement with youth justice assessment processes. A tripartite mixed methodology of observation of assessment interviews, questionnaires with children in the Youth Justice System and youth justice practitioners, and focus groups with practitioners was implemented across three Youth Offending Teams in England and Wales. Analyses synergized methods from conversation analysis and corpus linguistics. Findings inform recommendations for refocusing youth justice assessment and staff training on facilitating children’s communicative engagement (that is, enhancing enablers and removing/minimizing barriers). These findings and recommendations challenge asymmetrical (adult-centric) power dynamics during assessment interviews and challenge perceptions of children’s communicative deficits as irreconcilable barriers to effective assessment.",Article,2021, European Journal of Criminology,Mar 9,0,"
Download",1,0,12
Modelling Hunter-Gatherer Settlement Patterns: An Australian case study: An Australian case study,['Michael Pickering'],,Book,2003,,Mar 8,0,"
Request full-text",8,4,14
Acts of supremacy,"['J.S. Bratton', 'Richard Allen Cave', 'Breandan Gregory[...]', 'Michael Pickering']",,Book,2017,,,0,"
Request full-text",0,,2
Notes on the authors / Acknowledgements,"['J.S. Bratton', 'Richard Allen Cave', 'Breandan Gregory[...]', 'Michael Pickering']",,Chapter,2017,,,0,"
Request full-text",1,,2
Providing Opportunities for Patients to Say More about Their Pain without Overtly Asking: A Conversation Analysis of Doctors Repeating Patient Answers in Palliative Care Pain Assessment,"['Laura Jenkins', 'Ruth H Parry', 'Marco Pino']",,Article,2021, Applied Linguistics,Mar 5,0,"
Download",0,,76
The notion of''prejudice'': Some rhetorical and ideological aspects,['Michael Billig'],,Article,1988, Text - Interdisciplinary Journal for the Study of Discourse,Mar 4,0,"
Download",204,,154
One globalisation or many? Risk society in the age of the Anthropocene,['Daniel Chernilo'],,Article,2021, Journal of Sociology,Mar 1,0,"
Download",0,,159
"MIGRATION AND MULTICULTURALISM IN ITALY: CONFLICTING NARRATIVES OF CULTURAL IDENTITY. In SYNERGY volume 11, no. 2/2015",['Clelia Clini'],,Article,2015,,Feb 25,0,"
Request full-text",4,11,2
Introduction – South Asian Diasporas and (imaginary) homelands: why representations still matter,"['Clelia Clini', 'Deimantas Valančiūnas']",,Article,2021, South Asian Diaspora,,0,"
Request full-text",0,,7
The Discursive Psychology of Political Communication,"['Cristian Tileaga', 'Mirko Demasi', 'Shani Burke']",,Chapter,2021,,Feb 25,0,"
Request full-text",0,,53
Another Globalisation: Covid-19 and the Cosmopolitan Imagination,['Daniel Chernilo'],,Chapter,2021,,Feb 25,0,"
Download",3,19,424
"Humano, demasiado humano.: ¿Por qué hacemos sociología filosófica?",['Daniel Chernilo'],,Article,2020, Theorein Revista de Ciencias Sociales,,0,"
Download",0,,15
"Discursive psychology, rhetoric and the issue of agency: [Texte anglais original]",['Michael Billig'],,Article,2009,,Feb 19,0,"
Download",32,,114
As modalidades da nostalgia,"['Michael Pickering', 'Emily Keightley', 'Mozahir Salomão Bruck', 'Carolina Lopes Marques']",,Article,2020, Dispositiva,Feb 8,0,"
Request full-text",0,,15
"The Mnemonic Imagination, Remembering as Creative Practice","['Emily Keightley', 'Michael Pickering']",,Article,2012,,,0,"
Request full-text",86,,32
"Speaking out against everyday sexism: Gender and epistemics in accusations of ""mansplaining""","['Jack Joyce', 'Bogdana Huma', 'Hanna-L. Ristimäki[...]', 'Ann Doehring']",Configuration of panellists before the accusation 2 .,Article,2021, Feminism & Psychology,Feb 5,1,"
Download",5,,346
Cultural Studies Goes To School,"['David Buckingham', 'Julian Sefton-Green']",,Book,2005,,Jan 31,0,"
Request full-text",26,,5
Sexual Control and the Remaking of Gender: The Attempt of Nineteenth-Century Protestant Norwegian Women to Export Western Domesticity to Madagascar,['Line Nyhagen'],,Article,2000, Journal of Women's History,Jan 28,0,"
Download",13,,34
"“It’s Not Macho, Is It?”: Contemporary British Christian Men’s Constructions of Masculinity",['Line Nyhagen'],,Article,2020, The Journal of Men s Studies,Jan 28,0,"
Download",0,,5
Nominalizing and de-nominalizing: A reply,['Michael Billig'],,Article,2008, Discourse and Society,Jan 27,0,"
Download",26,,106
A non-media centric approach to mediatization: Digital orientations in the lives of football fans,"['Michael Skey', 'Solomon Matete Waliaula']",,Article,2021, International Journal of Communication,Jan 26,0,"
Download",0,,45
Media Nations: Communicating Belonging and Exclusion in the Modern World,['Michael Skey'],,Article,2012, European Journal of Communication,Jan 18,0,"
Download",2,,77
Angelo Soliman: desecrated bodies and the spectre of Enlightenment racism,"['Iris Wigger', 'Spencer Hadley']",Soliman's representation as 'noble moor'.,Article,2020, Race & Class,Jan 18,1,"
Download",1,,200
Socio‐economic groups moving apart: An analysis of recent trends in residential segregation in Australia's main capital cities,"['Francisco Azpitarte', 'Olga Alonso-Villar', 'Felipe Hugo‐Rojas']",,Article,2021, Population Space and Place,Jan 18,0,"
Download",0,,24
Scandalous decisions: explaining shifts in UK medicinal cannabis policy,"['Mark Monaghan', 'Emma Wincup', 'Ian Hamilton']",,Article,2021, Addiction,Jan 10,0,"
Request full-text",1,,21
Beyond the Nation? Or Back to It? Current Trends in the Sociology of Nations and Nationalism,['Daniel Chernilo'],,Article,2020, Sociology,Jan 6,0,"
Download",2,,139
Digital nationalism: Understanding the role of digital media in the rise of ‘new’ nationalism,"['Sabina In Mihelj', 'César Jiménez-Martínez']",,Article,2020, Nations and Nationalism,Jan 3,0,"
Download",6,,146
"Football, fandom and consumption: by O. Brooks, London, Routledge, 2019, 160 pp., £115 (hardback), ISBN:0367142651",['Michael Skey'],,Article,2019, Soccer and Society,Jan 2,0,"
Download",0,2019,47
Mediatization and Sport: A Bottom-Up Perspective,"['Chris Stone', 'Michael Skey', 'Anita Mangan', 'Olu Jenzen']",,Article,2017, Communication & Sport,,0,"
Download",11,,301
Pikachu's Global Adventure: The Rise and Fall of Pokemon,"['David Buckingham', 'Julian Sefton-Green', 'Anne Allison', 'Koichi Iwabuchi']",,Book,2004,,"Dec 25, 2020",0,"
Request full-text",46,,27
Is everybody Kung Fu fighting? Indian popular cinema and martial arts films,['Clelia Clini'],,Article,2020, Transnational Screens,"Dec 25, 2020",0,"
Request full-text",1,,11
Critical trends in transnational cinema: Inter-Asian productions and exchanges,"['Yanling Yang', 'Clelia Clini', 'Rohit Dasgupta']",,Article,2020, Transnational Screens,,0,"
Request full-text",0,,26
"‘How Do You Think I Feel? It's My Country’: Belonging, Entitlement and the Politics of Immigration",['Michael Skey'],,Article,2014, The Political Quarterly,"Dec 23, 2020",0,"
Download",15,,45
Home Truths?: Video Production and Domestic Life,"['David Buckingham', 'Maria Pini', 'Rebekah Willett']",,Book,2011,,"Dec 21, 2020",0,"
Request full-text",22,,9
Profits of deceit: Performing populism in polarised times,['Graham Murdock'],,Article,2020, European Journal of Cultural Studies,"Dec 21, 2020",0,"
Download",1,,23
Perpetuating Ableist Constructions of the ‘Real World’ through Complaints about New Communication Technologies,"['Elizabeth Parks', 'Jessica Sarah Robles']",,Preprint,2020,,"Dec 21, 2020",0,"
Request file",0,,25
"Who Can Represent the Nation? Elite Athletes, Global Mega Events and the Contested Boundaries of National Belonging","['Joost Jansen', 'Michael Skey']",Plastic Brits debate versus actual foreign-born athletes.,Article,2020, Sociology,"Dec 20, 2020",1,"
Download",0,,44
Robust Pro-Poorest Poverty Reduction with Counting Measures: The Anonymous Case,"['Jose V. Gallegos', 'Gaston Yalonetzky', 'Francisco Azpitarte']",,Article,2015, SSRN Electronic Journal,"Dec 18, 2020",0,"
Request full-text",1,,3
“Nobody Tells us What to Write about”: the Disinformation Media Ecosystem and Its Consumers in the Czech Republic,"['Václav Štětka', 'Jaromír Mazák', 'Lenka Vochocova']",,Article,2020, Javnost / The Public,"Dec 16, 2020",0,"
Request full-text",0,,49
"2020, Chernilo Humano demasiado humano",['Daniel Chernilo'],,Article,2020, Theorein Revista de Ciencias Sociales,"Dec 15, 2020",0,"
Download",0,2020,48
Fraud by Numbers: Quantitative Rhetoric in the Piltdown Forgery Discovery,['Malcolm Ashmore'],,Chapter,1997,,"Dec 8, 2020",0,"
Request full-text",0,,0
The age of responsibility: Social policy and citizenship in the early 21st century,['Ruth Lister'],,Chapter,2011,,"Dec 6, 2020",0,"
Request full-text",37,21,40
Introduction: The Persistence of Banal Nationalism,"['Marco Antonsich', 'Michael Skey']",,Chapter,2017,,"Dec 5, 2020",0,"
Download",14,,476
SCOPING REVIEW: Legal & Non-Legal Advocacy for Rape Complainants in Adversarial Jurisdictions.,"['Ellen Daly', 'Olivia Smith']",,Research,2020,,"Dec 4, 2020",0,"
Download",2,,106
Voyages bollywoodiens : conscience (trans)nationale et identité à l’ère de la mondialisation,['Clelia Clini'],,Chapter,2017,,"Dec 3, 2020",0,"
Request full-text",0,,0
Social Media and Politics in Central and Eastern Europe,"['Pawel Surowiec', 'Václav Štětka']",,Book,2019,,"Dec 3, 2020",1,"
Request full-text",2,,438
"Introduction: Social Media, Politics and Democracy in Post-transition Central and Eastern Europe","['Pawel Surowiec', 'Václav Štětka']",.1 Levels of democratisation among states discussed in this volume,Chapter,2018,,,1,"
Download",2,,711
Introduction to Statistics with SPSS for Social Science,"['Gareth Norris', 'Faiza Qureshi', 'Dennis Howitt', 'Duncan Cramer']",,Book,2014,,"Dec 2, 2020",0,"
Request full-text",21,,53
Evaluation of the Sexual Violence Complainants' Advocate Scheme,"['Olivia Smith', 'Ellen Daly']",,Research,2020,,"Dec 2, 2020",0,"
Request file",2,,60
"Metonymy, myth and politicians doing things with words: Examples from the Portuguese celebration of April 25","['Michael Billig', 'Cristina Marinho']",,Article,2020, Pratiques Psychologiques,"Nov 30, 2020",0,"
Request full-text",0,25,15
Political ideology: social psychological aspects,['Michael Billig'],,Chapter,1984,,,0,"
Request full-text",30,,2
